Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
Benaras Indian Bistro,"21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,821,258","1,067,067,234",https://media-cdn.tripadvisor.com/media/photo-s/28/4a/6a/83/new-benaras-bistro-21b.jpg,"Đây là một trãi nghiệm mới trong ẫm thực , tôi thích những món ăn Ấn , không gian ở đây ấm áp , phục vụ tốt , món ăn đa dạng .Thêm",#34 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14134956-Reviews-Benaras_Indian_Bistro-Ho_Chi_Minh_City.html,Food,"Benaras Indian Bistro 21B Đ. Tôn Đức Thắng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/3QumFrM79EdmKbyN7
Marcel Gourmet Burger - Calmette,"115 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,684,792","1,066,987,993",https://media-cdn.tripadvisor.com/media/photo-s/23/00/44/40/marcel-gourmet-burger.jpg,chưa tìm đc 1 quán burger nào độc đáo và ngon thế này trong sài gòn. đồ ăn ngon và giá tiền cx phù hợp. khuyên mọi người nên thử combo le bamboovừa tiết kiệm vừa ngon và gọi nước lemonade maison để dễ tiêu...Thêm,#35 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12910177-Reviews-Marcel_Gourmet_Burger_Calmette-Ho_Chi_Minh_City.html,Food,"Marcel Gourmet Burger - Calmette 115 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/xzRB2YV5EhgQXDqd6
Black Vinegar,"76 Le Lai 1st Floor, Thành phố Hồ Chí Minh 700000 Việt Nam","1,077,080,575","106,694,519,093,358",https://media-cdn.tripadvisor.com/media/photo-s/23/82/69/45/black-vinegar-cantonese.jpg,"Đây là lần đầu tiên tôi đến nhà hàng này. Đồ ăn ở đây rất là ngon, đậm hương vị trung hoa. Món Bánh củ năng áp chảo rất là tuyệt vời. Nhân viên rất nhiệt tình hỗ trợ, đặc biệt cảm ơn Ms Trúc,...Thêm",#36 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24066494-Reviews-Black_Vinegar-Ho_Chi_Minh_City.html,Food,"Black Vinegar 76 Le Lai 1st Floor, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/a8y4KdSshk4GUv9j6
Cyclo Resto,"131 Nguyễn Du Phường Bến Thành, Quận , Thành phố, Thành phố Hồ Chí Minh 70000 Việt Nam","107,741,413","1,066,952,278",https://media-cdn.tripadvisor.com/media/photo-s/04/a7/62/83/cyclo-resto-company-limited.jpg,"Chúng tôi ghé quán ăn Việt truyền thống Cyclo Resto vào một buổi xế trưa ngày thường, trời đang mưa rả rích, vậy mà cũng có từng nhóm thực khách nước ngoài khoác áo mưa vào dùng bữa hay ngồi uống những ly nước ngọt,...Thêm",#37 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3983330-Reviews-Cyclo_Resto-Ho_Chi_Minh_City.html,Food,"Cyclo Resto 131 Nguyễn Du Phường Bến Thành, Quận , Thành phố, Thành phố Hồ Chí Minh 70000 Việt Nam",
Shanti Indian Cuisine,"279 Pham Ngu Lao Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,683,511","1,066,924,109",https://media-cdn.tripadvisor.com/media/photo-s/1a/61/96/5f/img-20191224-183120-largejpg.jpg,"Đồ ăn ngon lắm các bạn! Nhân viên phục vụ lịch sự tận tình và lịch sự. Tôi đã dùng món Mutton Korma( dê nấu cà ri) và Veg Hot&Sour soup( súp chua cay) , châppati tawa( bánh chappati). Ngon lắm! Sẽ quay lại nữa!",#39 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15239535-Reviews-Shanti_Indian_Cuisine-Ho_Chi_Minh_City.html,Food,"Shanti Indian Cuisine 279 Pham Ngu Lao Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/4Ga1NUweTJaSHyaL6
La Poissonnerie,"51 Hai Bà Trưng - Bến Nghé, Thành phố Hồ Chí Minh 70000 Việt Nam","107,810,392","1,067,001,212",https://media-cdn.tripadvisor.com/media/photo-p/28/fb/e9/89/seafood-specialist-bringing.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#786 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21298418-Reviews-La_Poissonnerie-Ho_Chi_Minh_City.html,Food,"La Poissonnerie 51 Hai Bà Trưng - Bến Nghé, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/SzLiD81YQK3MeHNV9
Moo Beef Steak 109 Ly Tu Trong,"109 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,772,787","1,066,954,284",https://media-cdn.tripadvisor.com/media/photo-s/26/a6/fe/62/kick-off-the-new-week.jpg,"Món gan ngỗng ngon xức xắc , Ribeye cũng ngon quá đỗi , còn 1 suất cheese & cold cut nữa . Vì mình đói con mắt nên gọi phần Ribeye 300gr để rồi no cứng bụng luôn . Các bạn nhân viên phục vụ...Thêm",#38 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18206918-Reviews-Moo_Beef_Steak_109_Ly_Tu_Trong-Ho_Chi_Minh_City.html,Food,"Moo Beef Steak 109 Ly Tu Trong 109 Lý Tự Trọng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/6H3Jsfnmd4iirtJQ9
Lai Restaurant,"92-94 Nam Kỳ Khởi Nghĩa Tầng 28 Sedona Suites, 28th Floor, Ward, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,826,714","106,762,325",https://media-cdn.tripadvisor.com/media/photo-s/15/c3/27/68/lai.jpg,"Phục vụ tốt đồ ăn ngon, ko gian đẹp thích hợp để đi ăn cùng gia đình. Có violin cuối tuần cho mọi người vừa ăn vừa thưởng thức hihi",#40 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15000626-Reviews-Lai_Restaurant-Ho_Chi_Minh_City.html,Food,"Lai Restaurant 92-94 Nam Kỳ Khởi Nghĩa Tầng 28 Sedona Suites, 28th Floor, Ward, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/Rzp2uzDHUWCX2XmP8
"Hum Vegetarian, Lounge & Restaurant","34 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,692,249","1,066,834,859",https://media-cdn.tripadvisor.com/media/photo-p/29/72/91/5b/hum-lounge.jpg,"Mình đánh giá 4* vì không gian đẹp, menu có nhiều món khá lạ tuy nhiên ko phải thuần chay vì dùng hành tỏi, trứng.... Nhân viên phục vụ lịch sự nhưng ko thân thiện, phải chờ hơi lâu khi khách đông. Giá đồ ăn...Thêm",#43 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5601881-Reviews-Hum_Lounge_Restaurant-Ho_Chi_Minh_City.html,Food,"Hum Vegetarian, Lounge & Restaurant 34 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/oX8TEtCq7UL14uVh6
Café Marcel,"28 Ngô Quang Huy, Thành phố Hồ Chí Minh 700000 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/17/4b/c9/a4/cafe-marcel.jpg,"Món tráng miệng khá lạ mắt , và ngon Nhân viên tư vấn nhiệt tình giúp khách chọn được món ăn phù hợp Nhân viên tư vấn “Thảo”",#45 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17115288-Reviews-Cafe_Marcel-Ho_Chi_Minh_City.html,Food,"Café Marcel 28 Ngô Quang Huy, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/hbsK3mJp9i6UTAkQ9
Vo Roof,"113 Tôn Thất Đạm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,734,873","1,067,023,364",https://media-cdn.tripadvisor.com/media/photo-s/29/14/f6/7f/caption.jpg,"Khá ấn tượng với với quán. View đẹp, đồ uống ngon. Decor cũng rất ấn tượng. Chỉ có mỗi điều là đồ mắc quá :D Cho 4 sao thôi, giá mềm hơn chút thì cho luôn 5 sao.",#42 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14956206-Reviews-Vo_Roof-Ho_Chi_Minh_City.html,Food,"Vo Roof 113 Tôn Thất Đạm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/Cytpjcai6XW2a2qG9
P'ti Saigon,"52 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/29/66/84/09/celebration.jpg,"Không gian vừa ấm cúng vừa sang trọng, đồ ăn ngon, menu đa dạng các món, phục vụ chu đáo. Sẽ quay lại lần sau.Thêm",#44 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19354552-Reviews-P_ti_Saigon-Ho_Chi_Minh_City.html,Food,"P'ti Saigon 52 Ngô Quang Huy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/KDeuDnSpLovUcNAm8
Towa - Japanese Cuisine & Lounge,"94 Đ. Nam Kỳ Khởi Nghĩa Tầng 28, Sedona Suites, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,914,427","1,066,824,927",https://media-cdn.tripadvisor.com/media/photo-s/16/16/b2/65/the-only-japanese-restaurant.jpg,"-Tôi đã đến và trải nghiệm nhà hàng towa japanese nằm ở tầng 28 của sài gòn center, tôi khá hài lòng về thiết kế của nhà hàng. View nhà hàng rất đẹp,nhân viên thân thiện nhiệt tình, bếp mở sạch sẽ và rất chuyên...Thêm",#46 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15000545-Reviews-Towa_Japanese_Cuisine_Lounge-Ho_Chi_Minh_City.html,Food,"Towa - Japanese Cuisine & Lounge 94 Đ. Nam Kỳ Khởi Nghĩa Tầng 28, Sedona Suites, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/yr3wLkeTHyFsViFc6
"Parsley - Steak, Pasta and More","130 Nguyễn Trãi, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,696,483","1,066,907,927",https://media-cdn.tripadvisor.com/media/photo-s/1b/b4/45/ee/plate-of-steak.jpg,"Thức ăn ngon, trang trí đẹp. Nhân viên thân thiện. Rất khuyến khích tôi muốn khóc tôm và cá mekong. Cuốn sách tốt hơn trước.Thêm",#47 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18679854-Reviews-Parsley_Steak_Pasta_and_More-Ho_Chi_Minh_City.html,Food,"Parsley - Steak, Pasta and More 130 Nguyễn Trãi, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/EjjCLXysTgUAq5xu7
Kin Đee - Thai Gastropub,"39A Đ. Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,655,728","1,066,956,061",https://media-cdn.tripadvisor.com/media/photo-s/27/a4/e9/09/downstairs-dining-area.jpg,"Quán sạch sẽ nhân viên nhiệt tình, dễ thương món ăn trình bày bắt mắt quán nên tăng máy lạnh mình thấy hơi nóng, món ăn khá ngon quán ở q1 nên cũng tiện, để ghé lại",#48 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19377816-Reviews-Kin_Dee_Thai_Gastropub-Ho_Chi_Minh_City.html,Food,"Kin Đee - Thai Gastropub 39A Đ. Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/S2h9riHFLV622bka8
Chit Chat at the Café,"242 Tran Binh Trong Steet, District 5 Hotel Equatorial Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1b/41/9c/86/logo.jpg,"Gia đình tôi đã có một bữa tối tuyệt vời. Hải sản tươi ngon, chế biến đơn giản nhưng đầy và tròn vị. Nhân viên cực kỳ chu đáo và nhanh nhẹn. Chắc chắn sẽ quay lại lần sau. See you all!Thêm",#49 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8127469-Reviews-Chit_Chat_at_the_Cafe-Ho_Chi_Minh_City.html,Food,"Chit Chat at the Café 242 Tran Binh Trong Steet, District 5 Hotel Equatorial Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/BkhKvA44wjgKCv7M9
La Villa French Restaurant by Thierry Mounon,"14 Ngô Quang Huy P. Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 0084 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-s/07/f0/03/7d/la-villa-french-restaurant.jpg,Lần đầu ăn ở đây mình cảm thấy món ăn được bày trí rất đẹp Vị rất vừa miệng Không gian trong ngoài rất đẹp Phong cách phục vụ rất tận tình Chắc chắn sẽ quay lại,#50 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2034882-Reviews-La_Villa_French_Restaurant_by_Thierry_Mounon-Ho_Chi_Minh_City.html,Food,"La Villa French Restaurant by Thierry Mounon 14 Ngô Quang Huy P. Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 0084 Việt Nam",https://maps.app.goo.gl/6bFmuzXggLuRwKcF6
Bún Chả 145,"145 Bùi Viện Phường Phạm Ngũ Lão, Q1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,767,863","1,066,949,451",https://media-cdn.tripadvisor.com/media/photo-w/07/bd/7e/02/getlstd-property-photo.jpg,"Từ Bali đi về Hà Nội, Vào SG 1 tuần ghé được quán này 1 lần. Thấy quán hơi nhỏ nhưng bố trí cổ điển, Không gian quán khá ấm cúng. Đặt biệt đồ ăn rất vừa khẩu vị của mình, phục vụ tốt.",#51 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7844724-Reviews-Bun_Cha_145-Ho_Chi_Minh_City.html,Food,"Bún Chả 145 145 Bùi Viện Phường Phạm Ngũ Lão, Q1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/XHbnr69wk1JLwvsT7
Heart of Darkness Craft Brewery,"31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam","107,797,138","1,067,028,996",https://media-cdn.tripadvisor.com/media/photo-s/19/75/d3/24/bewdiful-burgers.jpg,"Chúng tôi đã có 1 buổi tối tyệt vời, chúng tôi đã trải nghiệm những loại beer ngon và lạ, cám ơn Ngọc cô đã tận tình tư vấn và hỗ trợ. Thanks all.",#52 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11887076-Reviews-Heart_of_Darkness_Craft_Brewery-Ho_Chi_Minh_City.html,Food,"Heart of Darkness Craft Brewery 31D Lý Tự Trọng, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/kZgexwRQnyEUCDyE8
Pizza 4P's Bến Thành,"160 Lê Thánh Tôn Quận 1, Lối vào từ 8 Thủ Khoa Huân, Thành phố Hồ Chí Minh 700000 Việt Nam",,,https://media-cdn.tripadvisor.com/media/photo-s/13/57/ee/ac/overview.jpg,phù hợp quá chừnggg luôn ạ. Lần sau đi ăn mình sẽ ghé vài tiếp ạ cảm ơn quán đã phục vụ rất tận tìnhThêm,#53 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10865662-Reviews-Pizza_4P_s_Ben_Thanh-Ho_Chi_Minh_City.html,Food,"Pizza 4P's Bến Thành 160 Lê Thánh Tôn Quận 1, Lối vào từ 8 Thủ Khoa Huân, Thành phố Hồ Chí Minh 700000 Việt Nam",
Tandoor,"39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,772,319","106,704,366",https://media-cdn.tripadvisor.com/media/photo-s/10/11/0e/61/interior.jpg,"Chúng tôi đã đi qua và tìm cách ăn. Vui mừng chúng tôi đã đi vào. Thức ăn rất ngon. Có một món khai vị gà để chia sẻ, sau đó là món cà ri tôm có độ nhẹ đến trung bình và gà tikka...Thêm",#126 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1122944-Reviews-Tandoor-Ho_Chi_Minh_City.html,Food,"Tandoor 39A-39B Ngô Đức Kế Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/yAC2un7Qb9ru4iwX6
Bloom Saigon Restaurant (Non-Profit Restaurant),"3/5 Hoàng Sa, Phường Đa Kao, Quận 1 Ward Dakao, Thành phố Hồ Chí Minh 70000 Việt Nam","107,888,957","1,066,830,113",https://media-cdn.tripadvisor.com/media/photo-s/19/34/39/25/set-menu-for-our-guests.jpg,"Đồ ăn ngon, giá cả phù hợp, không gian đẹp, ấm cúng. Mục đích từ thiện thật đáng trân trọng! Tôi thật sự rất ấn tượng...",#54 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7803798-Reviews-Bloom_Saigon_Restaurant_Non_Profit_Restaurant-Ho_Chi_Minh_City.html,Food,"Bloom Saigon Restaurant (Non-Profit Restaurant) 3/5 Hoàng Sa, Phường Đa Kao, Quận 1 Ward Dakao, Thành phố Hồ Chí Minh 70000 Việt Nam",
Pizza 4P's Le Thanh Ton,"8/15, Lê Thánh Tôn Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,818,475","106,705,108",https://media-cdn.tripadvisor.com/media/photo-s/0f/85/26/7a/soy-garlic-beef.jpg,"Mọi thứ ổn cho tất cả mọi thứ, phục vụ nhiệt tình, đồ ăn ngon, món mì cua rất ngon pizza cũng rất vừa vị. Không gian ấm cúng. cám ơn Pizza 4PsThêm",#55 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2200413-Reviews-Pizza_4P_s_Le_Thanh_Ton-Ho_Chi_Minh_City.html,Food,"Pizza 4P's Le Thanh Ton 8/15, Lê Thánh Tôn Quận 1, Thành phố Hồ Chí Minh Việt Nam",
La Fiesta,"33 Đặng Thị Nhu Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,691,924","1,066,972,256",https://media-cdn.tripadvisor.com/media/photo-s/16/45/fd/4c/photo4jpg.jpg,"Ông chủ ở nhà hàng rất dễ thương. Dù đã đến ăn đi ăn lại nhiều lần nhưng không bao giờ thất vọng. 1 phần ăn rất bự, 2 người ăn đã lưng lưng bụng rồi. Mình chưa bao giờ ăn hết một phần, đều...Thêm",#57 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7155150-Reviews-La_Fiesta-Ho_Chi_Minh_City.html,Food,"La Fiesta 33 Đặng Thị Nhu Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/oK1eoR5HqsG8QdJe8
Ruộng Pub & Hub,"33 Nguyễn Trung Trực Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,749,562","1,066,979,121",https://media-cdn.tripadvisor.com/media/photo-s/18/03/0a/56/ruong-on-travel-magazine.jpg,"Quán thiết kế đẹp, rộng rãi, thoáng mát. Nhân viên thân thiện, lịch sự. Bia ngon, hương vị bia tươi lạ, dễ uống",#58 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13076757-Reviews-Ruong_Pub_Hub-Ho_Chi_Minh_City.html,Food,"Ruộng Pub & Hub 33 Nguyễn Trung Trực Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/2RuEn3QHArTB7c8W6
Chanh Bistro Rooftop Saigon,"215 Lý Tự Trọng Tầng thượng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/15/6e/79/7e/dinner-spot.jpg,"Khong gian thoáng mát,rất đep,khung cảnh lãng mạn,thức ăn tuyệt vời Sự phục vụ chu đáo nhiệt tình của các bạn nhân viênThêm",#56 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8039278-Reviews-Chanh_Bistro_Rooftop_Saigon-Ho_Chi_Minh_City.html,Food,"Chanh Bistro Rooftop Saigon 215 Lý Tự Trọng Tầng thượng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/NuJmRvwx2MHk8Uqf7
Sei Dining Lounge,"13-15-17 Dong Khoi street, Ben Nghe, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,760,265","1,067,031,172",https://media-cdn.tripadvisor.com/media/photo-s/29/2f/e7/4b/saigon-eating-indulgence.jpg,"Không gian rất đẹp, ấm cúng, sang trọng. Cocktail ngon (happy hour nên mình được free không giới hạn 😁). Thức ăn ngon, tươi, trình bày đẹp. Thích nhất món bò sốt mắm nhĩ và các loại sashimi 🤤",#1.234 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25564789-Reviews-Sei_Dining_Lounge-Ho_Chi_Minh_City.html,Food,"Sei Dining Lounge 13-15-17 Dong Khoi street, Ben Nghe, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/c7ZJrfxmQLBarMWE6
Rice Field - Homecooked Vietnamese Cuisine,"75 - 77 Hồ Tùng Mậu Level 1-2- Tầng Thượng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,801,495","1,067,032,527",https://media-cdn.tripadvisor.com/media/photo-s/1a/98/f4/0d/rice-field-rooftop.jpg,"đồ ăn ngon ‘ canh tom hoi nhieu tieu , khong gian thoang mat sach se , nhan vien than thien dang yeu",#60 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13322323-Reviews-Rice_Field_Homecooked_Vietnamese_Cuisine-Ho_Chi_Minh_City.html,Food,"Rice Field - Homecooked Vietnamese Cuisine 75 - 77 Hồ Tùng Mậu Level 1-2- Tầng Thượng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/FRuVZ1Cs1i9DaEpr7
Nhà Hàng The Racha Room,"12-14 Mạc Thị Bưởi, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,775,427","1,067,048,401",https://media-cdn.tripadvisor.com/media/photo-s/06/f9/81/f1/the-racha-room.jpg,Xôi xoài ngonnn nhaa . Nước thì có nhân viên tư vấn loại phụ hợp với sở thích nèee Đồ ăn vặt nhâm nhi khá vừa miệng 10 điểm cho nhân viên nhiệt tình nè,#59 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7066029-Reviews-The_Racha_Room_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng The Racha Room 12-14 Mạc Thị Bưởi, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/VFAFJKXofJ5F98QMA
Nhà Hàng Đèn Lồng,"130 Nguyễn Trãi Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,696,483","1,066,907,927",https://media-cdn.tripadvisor.com/media/photo-s/11/33/87/d7/ingredients-and-a-finished.jpg,Món Huế ở đây ăn ngon quá. Mình đã ghé ăn vài lần và đợt tháng vừa rồi mình có ăn thử món Huế.Phải nói là ngon xuất sắc. Bánh ít ở đây làm rất đặc biệt. Ở Sài Gòn hiếm lắm có mấy chỗ...Thêm,#61 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11962759-Reviews-Den_Long_Home_Cooked_Vietnamese_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Đèn Lồng 130 Nguyễn Trãi Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/KPoXRcfW345yxYf29
Quán 33 Đề Thám,"33 Đề Thám Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,641,902","1,066,953,627",https://media-cdn.tripadvisor.com/media/photo-p/11/c2/22/ce/photo1jpg.jpg,"Đó giờ đi nhậu với đồng nghiệp toàn mấy quán sang sang. Mấy bữa trước được dẫn tới quán 1 lần. Thấy trên lầu đi hơi ngại, tánh thì thích ngồi ngoài đường nên thâyd cũng ngán. Nhưng mà lên yên vị rồi lại thấy...Thêm",#62 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10744326-Reviews-33_De_Tham_Restaurant-Ho_Chi_Minh_City.html,Food,"Quán 33 Đề Thám 33 Đề Thám Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/i5Gn7ToWbMd8nGH2A
Italiani's Pizza,"F5 Diamond Plaza 34 Le Duan, Ben Nghe, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,807,736","1,066,982,429",https://media-cdn.tripadvisor.com/media/photo-s/28/1c/3a/e2/soft-opening-new-branch.jpg,Không gian tuyệt vời thích hợp cho các buổi hẹn! Thức ăn tuyệt vời đúng vị. Phục vụ chất lượng thân thiện,#65 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8154556-Reviews-Italiani_s_Pizza-Ho_Chi_Minh_City.html,Food,"Italiani's Pizza F5 Diamond Plaza 34 Le Duan, Ben Nghe, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/Edqh4vVAQ1dshzzA7
