Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
Twelve - Cơm Gà Hải Nam Singapore,"12C2 Đường số 45 Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam","107,590,253","1,066,996,288",https://media-cdn.tripadvisor.com/media/photo-s/16/05/ec/32/twelve-com-ga-hai-nam.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15670917-Reviews-Twelve_Com_Ga_Hai_Nam_Singapore-Ho_Chi_Minh_City.html,Food,"Twelve - Cơm Gà Hải Nam Singapore 12C2 Đường số 45 Phường 6, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam",
204 Pho Bo,"204 Huyen Nam Dat P4 Q5 off An Dong Vuong St, Thành phố Hồ Chí Minh 70000 Việt Nam","956,127","10,559,476",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3143344-Reviews-204_Pho_Bo-Ho_Chi_Minh_City.html,Food,"204 Pho Bo 204 Huyen Nam Dat P4 Q5 off An Dong Vuong St, Thành phố Hồ Chí Minh 70000 Việt Nam",
Bốc Food & Beer Garden,"100 Ung Văn Khiêm Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","108,091,266","1,067,134,702",https://media-cdn.tripadvisor.com/media/photo-s/18/96/c8/4b/getlstd-property-photo.jpg,50.000 ₫ - 400.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17822411-Reviews-Boc_Food_Beer_Garden-Ho_Chi_Minh_City.html,Food,"Bốc Food & Beer Garden 100 Ung Văn Khiêm Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Sky Times,"123 Vo Van Tan Street, Ward 6, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,467","1,066,948,334",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3836281-Reviews-Sky_Times-Ho_Chi_Minh_City.html,Food,"Sky Times 123 Vo Van Tan Street, Ward 6, District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",
Annie Cookie Store,"06 Le Van Mien, Thao Đien, quan 2, Thành phố Hồ Chí Minh 71107 Việt Nam","108,051,651","1,067,332,036",https://media-cdn.tripadvisor.com/media/photo-s/1c/d7/4e/33/annie-cookie-store-love.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21332361-Reviews-Annie_Cookie_Store-Ho_Chi_Minh_City.html,Food,"Annie Cookie Store 06 Le Van Mien, Thao Đien, quan 2, Thành phố Hồ Chí Minh 71107 Việt Nam",
Lam Saigon,"12/19 Đào Duy Anh P9, Quận Phú Nhuận, Thành phố Hồ Chí Minh 70000 Việt Nam","10,806,874","106,675,861",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,40.000 ₫ - 70.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20316181-Reviews-Lam_Saigon-Ho_Chi_Minh_City.html,Food,"Lam Saigon 12/19 Đào Duy Anh P9, Quận Phú Nhuận, Thành phố Hồ Chí Minh 70000 Việt Nam",
Pure Potion Cafe,"PP8, Ba Vì Ward 5, D10, Thành phố Hồ Chí Minh 700000 Việt Nam","107,807,343","106,663,764",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,20.000 ₫ - 38.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13083818-Reviews-Pure_Potion_Cafe-Ho_Chi_Minh_City.html,Food,"Pure Potion Cafe PP8, Ba Vì Ward 5, D10, Thành phố Hồ Chí Minh 700000 Việt Nam",
Inthe Mood,"151/2 Dong Khoi Level above L'usine Dong, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,285.714 ₫ - 2.380.952 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17451345-Reviews-Inthe_Mood-Ho_Chi_Minh_City.html,Food,"Inthe Mood 151/2 Dong Khoi Level above L'usine Dong, Thành phố Hồ Chí Minh Việt Nam",
Thi Quan,"50 46, Vo Van Tan, P6, Q3, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7139977-Reviews-Thi_Quan-Ho_Chi_Minh_City.html,Food,"Thi Quan 50 46, Vo Van Tan, P6, Q3, Thành phố Hồ Chí Minh 70000 Việt Nam",
Italian House,"65 Xa lộ Hà Nội, Thảo Điền, Q2, Thành phố Hồ Chí Minh 70000 Việt Nam","108,505,606","106,775,403",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,142.857 ₫ - 595.238 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8845554-Reviews-Italian_House-Ho_Chi_Minh_City.html,Food,"Italian House 65 Xa lộ Hà Nội, Thảo Điền, Q2, Thành phố Hồ Chí Minh 70000 Việt Nam",
Bếp Thái Koh Yam - Bà Huyện Thanh Quan,"24 Bà Huyện Thanh Quan, Phường 6, Quận 3, Thành ph, Thành phố Hồ Chí Minh Việt Nam","107,789,464","1,066,860,691",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Thái,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26101354-Reviews-B_p_Thai_Koh_Yam_Ba_Huy_n_Thanh_Quan-Ho_Chi_Minh_City.html,Food,"Bếp Thái Koh Yam - Bà Huyện Thanh Quan 24 Bà Huyện Thanh Quan, Phường 6, Quận 3, Thành ph, Thành phố Hồ Chí Minh Việt Nam",
Bếp Lò - BBQ n'Bar,"Lầu 4, 13/1 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,765,708","1,067,012,198",https://media-cdn.tripadvisor.com/media/photo-s/16/9a/60/16/bbq-full-set-for-you.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Wifi miễn phí, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16724539-Reviews-Bep_Lo_BBQ_N_Bar-Ho_Chi_Minh_City.html,Food,"Bếp Lò - BBQ n'Bar Lầu 4, 13/1 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
U bar Saigon,"50A Dang Dung St, Tan Dinh ward, District 1 Second floor, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/28/d8/16/d4/a-modern-bar-that-celebrates.jpg,"Có bãi đỗ xe, Có ghế ăn cho bé, Quầy bar đầy đủ, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25449449-Reviews-U_bar_Saigon-Ho_Chi_Minh_City.html,Food,"U bar Saigon 50A Dang Dung St, Tan Dinh ward, District 1 Second floor, Thành phố Hồ Chí Minh Việt Nam",
Bò né Xíu mại Sài Gòn,"Lâm Văn Bền, Tân Kiểng, quận 7 62/61, Thành phố Hồ Chí Minh 700000 Việt Nam","107,451,485","1,067,158,766",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Dịch vụ mua hàng trực tiếp trên xe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25462476-Reviews-Bo_ne_Xiu_m_i_Sai_Gon-Ho_Chi_Minh_City.html,Food,"Bò né Xíu mại Sài Gòn Lâm Văn Bền, Tân Kiểng, quận 7 62/61, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà hàng Yoshino,"Khách sạn LOTTE Sài Gòn, Tầng G 2a-4a Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/29/2a/02/a0/interior.jpg,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25579511-Reviews-Nha_hang_Yoshino-Ho_Chi_Minh_City.html,Food,"Nhà hàng Yoshino Khách sạn LOTTE Sài Gòn, Tầng G 2a-4a Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Mộc Quán 78 - Cơm Gà Phú Yên,"860/60X/30 Xô Viết Nghệ Tĩnh Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","10,813,423","106,716,281",https://media-cdn.tripadvisor.com/media/photo-s/1b/00/25/14/com-ga-phu-yen-c-c-ngon.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19723190-Reviews-Moc_Quan_78_Com_Ga_Phu_Yen-Ho_Chi_Minh_City.html,Food,"Mộc Quán 78 - Cơm Gà Phú Yên 860/60X/30 Xô Viết Nghệ Tĩnh Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Happy Thái Noodles,"19 Trần Ngọc Diện, P.Thảo Điền, TP.Thủ Đức, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/27/07/f1/c8/khong-gian-ngoai-tr-i.jpg,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25166720-Reviews-Happy_Thai_Noodles-Ho_Chi_Minh_City.html,Food,"Happy Thái Noodles 19 Trần Ngọc Diện, P.Thảo Điền, TP.Thủ Đức, Thành phố Hồ Chí Minh Việt Nam",
Hue Delights,"72 Đồng Khởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,760,265","1,067,031,172",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Á,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25314897-Reviews-Hue_Delights-Ho_Chi_Minh_City.html,Food,"Hue Delights 72 Đồng Khởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Thanh's Kitchen,"Tran Dinh Xu 21/40a, Thành phố Hồ Chí Minh 700000 Việt Nam","107,630,572","1,066,874,926",https://media-cdn.tripadvisor.com/media/photo-s/28/73/5f/d8/our-beloved-customers.jpg,"Đặt chỗ, Ăn tối phòng riêng, Bãi đỗ xe đường phố, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Đồ uống tự mang, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25357583-Reviews-Thanh_s_Kitchen-Ho_Chi_Minh_City.html,Food,"Thanh's Kitchen Tran Dinh Xu 21/40a, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà hàng chay Liên Toả,"76E Phạm Viết Chánh, P.19. Q. Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam","10,789,449","1,067,111,078",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Á, Kiểu Việt, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26250636-Reviews-Nha_hang_chay_Lien_To-Ho_Chi_Minh_City.html,Food,"Nhà hàng chay Liên Toả 76E Phạm Viết Chánh, P.19. Q. Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",
Berlin Canteen,"33 Le Duan, Thành phố Hồ Chí Minh 70000 Việt Nam","107,817,838","10,670,064,735,726,700",https://media-cdn.tripadvisor.com/media/photo-s/1d/86/e8/04/laugen-croissants.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23216043-Reviews-Berlin_Canteen-Ho_Chi_Minh_City.html,Food,"Berlin Canteen 33 Le Duan, Thành phố Hồ Chí Minh 70000 Việt Nam",
Místico Amelia,"17 Đ. Mai Chí Thọ, Phường Bình Khánh, Hồ Chí Minh, Thành phố Hồ Chí Minh Venice 2, Thành phố Hồ Chí Minh Việt Nam","108,510,494","1,067,514,141",https://media-cdn.tripadvisor.com/media/photo-s/29/d5/83/35/interior-design.jpg,"Giao hàng, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26338706-Reviews-Mistico_Amelia-Ho_Chi_Minh_City.html,Food,"Místico Amelia 17 Đ. Mai Chí Thọ, Phường Bình Khánh, Hồ Chí Minh, Thành phố Hồ Chí Minh Venice 2, Thành phố Hồ Chí Minh Việt Nam",
Mì Quảng Mỹ Sơn,"68 Song Hành An Phú, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,011,086","10,674,298",https://media-cdn.tripadvisor.com/media/photo-s/16/4d/47/61/mi-quang-my-son.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15850683-Reviews-Mi_Quang_My_Son-Ho_Chi_Minh_City.html,Food,"Mì Quảng Mỹ Sơn 68 Song Hành An Phú, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",
Cơm Niêu Thiên Lý - Âu Cơ,"786 Âu Cơ, P.14, Q.Tân Bình, Thành phố Hồ Chí Minh Việt Nam","107,693,382","1,066,517,089",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Á, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26342280-Reviews-Com_Nieu_Thien_Ly_Au_Co-Ho_Chi_Minh_City.html,Food,"Cơm Niêu Thiên Lý - Âu Cơ 786 Âu Cơ, P.14, Q.Tân Bình, Thành phố Hồ Chí Minh Việt Nam",
+359 Cafe,"809 Hoàng Sa, Ward 9, District 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,867,852","1,066,736,726",https://media-cdn.tripadvisor.com/media/photo-s/21/0e/9f/b7/beer-and-good-vibes.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23716499-Reviews-359_Cafe-Ho_Chi_Minh_City.html,Food,"+359 Cafe 809 Hoàng Sa, Ward 9, District 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
The Coffee X,"183 Vanh Dai Trong St Binh Tri Dong B, Binh Tan, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/11/cf/61/2f/getlstd-property-photo.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13399814-Reviews-The_Coffee_X-Ho_Chi_Minh_City.html,Food,"The Coffee X 183 Vanh Dai Trong St Binh Tri Dong B, Binh Tan, Thành phố Hồ Chí Minh 70000 Việt Nam",
Bếp chay Liên Hoa,"344 Mã Lò, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh 700000 Việt Nam","107,769,976","1,066,007,301",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,25.000 ₫ - 50.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21401926-Reviews-B_p_chay_Lien_Hoa-Ho_Chi_Minh_City.html,Food,"Bếp chay Liên Hoa 344 Mã Lò, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh 700000 Việt Nam",
Han Wool,"R4 - 68 Hung Phuoc 2 Tan Phong Ward. Dist 7, Thành phố Hồ Chí Minh Việt Nam",,,https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Á, Kiểu Hàn Quốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12656840-Reviews-Han_Wool-Ho_Chi_Minh_City.html,Food,"Han Wool R4 - 68 Hung Phuoc 2 Tan Phong Ward. Dist 7, Thành phố Hồ Chí Minh Việt Nam",
Self,"My Phu 2 #11, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Mexico, Kiểu Tây nam",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4688141-Reviews-Self-Ho_Chi_Minh_City.html,Food,"Self My Phu 2 #11, Thành phố Hồ Chí Minh 70000 Việt Nam",
Banh Mi O Hue,"69 Dong Khoi Quan 1, Thành phố Hồ Chí Minh Việt Nam","107,760,265","1,067,031,172",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15588021-Reviews-Banh_Mi_O_Hue-Ho_Chi_Minh_City.html,Food,"Banh Mi O Hue 69 Dong Khoi Quan 1, Thành phố Hồ Chí Minh Việt Nam",
Steiger - Bia 500 Năm Đậm Đặc Chất Thời Gian,"15 Tú Xương Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,778,085","1,066,833,902",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,79.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19354559-Reviews-Steiger_Bia_500_Nam_Dam_Dac_Chat_Thoi_Gian-Ho_Chi_Minh_City.html,Food,"Steiger - Bia 500 Năm Đậm Đặc Chất Thời Gian 15 Tú Xương Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
Vintage Culture Bar,"39a, Co Bac, Cau Ong Lanh Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,651,932","1,066,952,692",https://media-cdn.tripadvisor.com/media/photo-s/29/ab/19/3f/vinyl-dj-events-every.jpg,"Chấp nhận thẻ Visa, Chấp nhận thẻ tín dụng, Đặt chỗ, Ngồi ngoài trời, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25332477-Reviews-Vintage_Culture_Bar-Ho_Chi_Minh_City.html,Food,"Vintage Culture Bar 39a, Co Bac, Cau Ong Lanh Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Hallelujah,"1230 Phạm Văn Đồng Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam","108,618,642","1,067,541,234",https://media-cdn.tripadvisor.com/media/photo-s/16/45/19/a7/berry-berry-cider-from.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15849907-Reviews-Hallelujah-Ho_Chi_Minh_City.html,Food,"Hallelujah 1230 Phạm Văn Đồng Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam",
Khè Zone,"01 Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam","107,794,391","1,066,623,229",https://media-cdn.tripadvisor.com/media/photo-p/1c/38/9a/1d/experience-the-new-model.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21298481-Reviews-Khe_Zone-Ho_Chi_Minh_City.html,Food,"Khè Zone 01 Đồng Nai, Phường 15, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",
Taco - Banh Mi - Doner Kebab,"80D Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,032,546","1,067,319,954",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14000498-Reviews-Taco_Banh_Mi_Doner_Kebab-Ho_Chi_Minh_City.html,Food,"Taco - Banh Mi - Doner Kebab 80D Xuân Thủy Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",
CoCo,"Cua Dal St, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4793358-Reviews-CoCo-Ho_Chi_Minh_City.html,Food,"CoCo Cua Dal St, Thành phố Hồ Chí Minh 70000 Việt Nam",
King BBQ Buffet Cach Mang Thang 8,"737 Cách Mạng Tháng Tám P.6, Q.Tân Bình, Thành phố Hồ Chí Minh Việt Nam","108,134,429","1,066,616,303",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13076914-Reviews-King_BBQ_Buffet_Cach_Mang_Thang_8-Ho_Chi_Minh_City.html,Food,"King BBQ Buffet Cach Mang Thang 8 737 Cách Mạng Tháng Tám P.6, Q.Tân Bình, Thành phố Hồ Chí Minh Việt Nam",
Chuỗi Nhà Hàng Suối Tiên,"120 Xa Lộ Hà Nội Khu Du lịch Suối Tiên, Tân Phú, Quận 9, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/15/e5/ad/e6/getlstd-property-photo.jpg,30.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15682852-Reviews-Chuoi_Nha_Hang_Suoi_Tien-Ho_Chi_Minh_City.html,Food,"Chuỗi Nhà Hàng Suối Tiên 120 Xa Lộ Hà Nội Khu Du lịch Suối Tiên, Tân Phú, Quận 9, Thành phố Hồ Chí Minh 700000 Việt Nam",
The Pizza Company,"Chung cư Phú Thọ Lô 4 - Khu B - Căn số 7, Lê Đại Hành, Phường 11, Quận 11, Thành phố Hồ Chí Minh Việt Nam","107,580,195","1,066,595,085",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,99.000 ₫ - 699.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23129037-Reviews-The_Pizza_Company-Ho_Chi_Minh_City.html,Food,"The Pizza Company Chung cư Phú Thọ Lô 4 - Khu B - Căn số 7, Lê Đại Hành, Phường 11, Quận 11, Thành phố Hồ Chí Minh Việt Nam",
Oshio Ẩm Thực Nhật Quán ‘s,"234e Nguyễn Văn Luông Phường 11, Quận 6, Thành phố Hồ Chí Minh 700000 Việt Nam","107,402,203","1,066,330,494",https://media-cdn.tripadvisor.com/media/photo-p/14/f0/34/94/oshio-quan-s-tokyo-m.jpg,"Kiểu Nhật, Đồ ăn nhanh, Sushi, Món kết hợp, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15129533-Reviews-Oshio_Am_Thuc_Nhat_Quan_s-Ho_Chi_Minh_City.html,Food,"Oshio Ẩm Thực Nhật Quán ‘s 234e Nguyễn Văn Luông Phường 11, Quận 6, Thành phố Hồ Chí Minh 700000 Việt Nam",
The Old Lady's Drinkery,"96 Quoc Huong, Thành phố Hồ Chí Minh Việt Nam","108,071,385","1,067,309,516",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Cà phê, Quầy rượu vang",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23448323-Reviews-The_Old_Lady_s_Drinkery-Ho_Chi_Minh_City.html,Food,"The Old Lady's Drinkery 96 Quoc Huong, Thành phố Hồ Chí Minh Việt Nam",
Catina Chicken,"202 Cô Bắc Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam","107,642,351","1,066,940,442",https://media-cdn.tripadvisor.com/media/photo-s/1d/12/b5/8b/warm-place-to-have-the.jpg,"Kiểu Mỹ, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23428273-Reviews-Catina_Chicken-Ho_Chi_Minh_City.html,Food,"Catina Chicken 202 Cô Bắc Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam",
Rika's Bar,"15b/86 Le Thanh Ton, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,765,867","10,670,091,628,963,900",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Nhật, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21366526-Reviews-Rika_s_Bar-Ho_Chi_Minh_City.html,Food,"Rika's Bar 15b/86 Le Thanh Ton, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Quán Cơm Tấm Bà Há,"389 Hưng Phú Phường 9, Quận 8, Thành phố Hồ Chí Minh 700000 Việt Nam","107,462,539","1,066,690,034",https://media-cdn.tripadvisor.com/media/photo-s/1a/21/94/bb/preparation.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19365116-Reviews-Quan_Com_Tam_Ba_Ha-Ho_Chi_Minh_City.html,Food,"Quán Cơm Tấm Bà Há 389 Hưng Phú Phường 9, Quận 8, Thành phố Hồ Chí Minh 700000 Việt Nam",
Quán K'mon,"2 Hải Triều, Bến Nghé, Q. 1 Tầng 4 - Tầng Ăn Uống Tòa Nhà Bitexco Finacial, Thành phố Hồ Chí Minh Việt Nam","107,718,607","10,670,444,631,794,900",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10797586-Reviews-K_Mon_Restaurant-Ho_Chi_Minh_City.html,Food,"Quán K'mon 2 Hải Triều, Bến Nghé, Q. 1 Tầng 4 - Tầng Ăn Uống Tòa Nhà Bitexco Finacial, Thành phố Hồ Chí Minh Việt Nam",
Ulsan BBQ - Korean Restaurant,"11 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,790,752","1,067,046,764",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,300.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16828397-Reviews-Ulsan_BBQ_Korean_Restaurant-Ho_Chi_Minh_City.html,Food,"Ulsan BBQ - Korean Restaurant 11 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
